7A2A3AFA	7819DAB5	1999 2004	2004 2005	
7A2A3AFA	80B64BFD	1999 2004	2004 2005	
7D9454BC	75EEC1CE	2011 2012	2011 2013	2011 2011	2013 2014	2012 2013	2012 2014	2012 2013	2012 2014	
863D9C5B	7EE8FA13	2006 2007	
863D9C5B	1C7C571A	2006 2007	
863D9C5B	863D9C5B	2012 2015	
2D9250E4	7F4CC2B8	1987 1991	
0FFEB5E1	78200A39	2001 2001	
0FFEB5E1	0056D99D	2001 2001	
0FFEB5E1	0FFEB5E1	2001 2002	
0FFEB5E1	0FB0613C	2001 2001	
828C35FE	7E16975C	1991 1993	
828C35FE	073E1894	1997 2008	
828C35FE	11DDE1C4	1991 1993	
828C35FE	78068393	1997 2008	
7DF25813	7E717172	2010 2013	
7DF25813	79C8E419	2010 2013	
7DF25813	809E69E0	2010 2013	
7DF25813	7F1C3883	2010 2011	
7DF25813	806DCF8E	2010 2013	
7D518DFA	80936524	2013 2014	
7D518DFA	7D18A514	2013 2014	
78781F39	0DF183CF	2002 2012	
7C08F608	81BE1E7A	1994 2000	1994 1999	
7C08F608	86360826	1994 1999	
7C08F608	00DE4821	1994 2000	
7C08F608	76C08A4E	1994 2000	
7C08F608	84BB8D23	1994 2000	
76A0EE9A	7C1ECAF9	1994 2007	
76A0EE9A	7FA50979	1994 2007	
76A0EE9A	113FDBFE	1994 2007	
7D825CB6	7EA89821	2010 2013	
7D825CB6	8581747C	2010 2011	
7D825CB6	7530D7D2	2010 2011	
75FE80E0	82630C6F	1983 1984	
75FE80E0	81306A4E	1983 1990	
7F742322	7DA2223E	2010 2010	
7F742322	7F742322	2010 2010	
7D6A771B	817E60B1	2013 2014	
7D6A771B	7D722BDC	2013 2014	
7FFD4CB9	800836E7	2014 2015	
7FA7D3CB	7F852E60	2013 2013	
7FA7D3CB	0EFE362B	2013 2013	
7FA7D3CB	7FA7D3CB	2013 2013	2013 2013	
836E42E9	6F6F3BE8	2006 2014	2006 2012	
84C9A9F8	7F680B0B	2012 2013	
84C9A9F8	7BC96158	2012 2013	
75CAD188	2324F042	2007 2015	
75CAD188	83F31E6C	2007 2013	
75CAD188	84CC3674	2007 2013	
7E78373E	7E78373E	2002 2004	1999 2002	
7E78373E	860E50F2	1999 2002	
7E78373E	76D934E8	2002 2004	
7FA20EDF	82FB3C15	2005 2006	
85CD1549	820A51AA	1996 1997	
553518F5	7D4D5FD2	2006 2010	
553518F5	7E97FA8B	2006 2010	
49484023	77A2F70E	1982 1983	
796A56BA	7E33CFAE	1993 1998	
796A56BA	7A3C8037	1993 2008	
067625BE	812F611E	2012 2015	
067625BE	84C8AD82	2012 2015	
067625BE	810EE9D0	2012 2015	
067625BE	7D6EF172	2008 2011	
7AA5CD99	84FC650C	2013 2013	
7AA5CD99	7F556AB4	2013 2013	
7AA5CD99	77713473	2013 2013	
7AA5CD99	7AA5CD99	2013 2013	
418DB68B	133939C8	2008 2010	
418DB68B	8098B81C	2008 2014	
74A0CF0E	2B2E17F3	1982 1990	
74A0CF0E	75CBECD9	1984 1994	1984 1991	
74A0CF0E	262087DD	1984 1996	
74A0CF0E	7F5E4538	1984 1996	
7EC38E64	8021A6BD	1994 2002	
7EC38E64	7981A2EB	1994 2002	
7EC38E64	83ED8310	1994 2002	
769FC5D3	8635D0FC	1998 1999	
769FC5D3	861D518A	1998 1998	
769FC5D3	7EE0B731	1998 1999	
769FC5D3	12858DC4	1998 1999	
769FC5D3	7E16380F	1998 1999	
7D381B74	7FE9AE96	2012 2012	
7D381B74	7DF1801F	2012 2012	
80CB4FA1	7D7EA430	2007 2008	2007 2007	
80CB4FA1	80045A2F	2007 2008	2007 2007	
80CB4FA1	85BA9810	2007 2012	
80CB4FA1	7CEEF33E	2007 2012	
810A77E1	81BE1E7A	1998 1999	
810A77E1	82465DBA	1998 1999	
7E672D4B	8123DB37	2005 2008	
7E672D4B	8055E241	2005 2008	
7E672D4B	75395265	2005 2008	
81086797	12F4A50E	1990 2008	1992 2008	
81086797	7A0838AF	1992 1997	
84992E5C	59A7C6F0	2010 2013	
84992E5C	7DA2298F	2010 2013	
84992E5C	481E38BC	2010 2013	
84992E5C	7587BFE2	2010 2013	
84992E5C	7BF53B36	2010 2013	
84992E5C	83F31E6C	2010 2013	
83BD1EFE	78CA61A3	2000 2005	
83BD1EFE	7F4BAE7E	2000 2012	
83BD1EFE	053AF322	2000 2004	2000 2002	1999 2002	
7D3A3B68	0C36410B	2002 2011	
7D3A3B68	295D8177	2002 2011	
8155AF94	7FC3CD0B	2012 2014	2012 2015	
8057771C	7FBAE9EC	2000 2002	
8057771C	75458759	2000 2006	
8057771C	7DC2D174	2000 2006	
8057771C	7E82BE51	2000 2002	
82185B9A	84315F6C	2008 2011	
82185B9A	7E7DB355	2008 2011	
82185B9A	86187B8D	2008 2011	
78ADB1C5	85400713	1994 1996	
7D0E46F6	82CCD12E	2013 2015	
6D222E56	7D22C22E	2000 2002	
7D105AE5	80D45B35	2004 2006	
7D105AE5	7E2E520E	2004 2008	
7D105AE5	21B7FF3B	2004 2005	2004 2005	
814DDB9D	7DD7119D	2011 2011	
7CFC590E	7D4D5FD2	1990 1994	
7CFC590E	7D399FDD	1990 1991	
7CFC590E	7855774A	1990 1991	
78CA61A3	7F5DA32B	2005 2013	
78CA61A3	80BB2494	2005 2007	
78CA61A3	8071E156	2005 2014	
7BAC6549	82515E44	1984 2007	1984 2007	
7BAC6549	7E1D6F73	1984 2007	1984 2007	
7BAC6549	7F891081	1984 1984	
7F832758	7EFBE6B1	1993 1997	
7F832758	7E47087D	1993 1997	
7F832758	8628D450	1993 1994	
7F832758	7D205597	1993 1996	
7F832758	7B3378D4	1993 1996	
810E6432	7CE80E31	2010 2013	
810E6432	83F31E6C	2010 2013	
7DA2298F	0B460340	2006 2014	
7DA2298F	850CA46F	2006 2007	
7DA2298F	8071E156	2013 2014	
7DA2298F	75309207	2006 2007	2013 2014	
7DA2298F	0F813F0C	2006 2014	
807F9E10	7E5653B2	2006 2008	
807F9E10	7FA1FC76	2006 2010	
807F9E10	7EF70A24	2006 2010	
807F9E10	2BB3FB8F	2006 2008	
807F9E10	7F456B84	2006 2008	
80F918D0	1D2A14B4	2013 2014	2013 2015	
7776D145	8522E43B	1984 1987	
7776D145	7E5A6670	1986 1988	
7FBE1F75	821E258B	1994 1996	
77887CB0	745AD8D8	1990 1995	
77887CB0	2915A29A	1990 1995	
818B9D85	1C7C571A	2005 2013	
264790D4	7FA1FC76	2006 2010	
264790D4	7E5653B2	2006 2008	
807DA95B	7D7F583D	2011 2014	
807DA95B	809672BC	2011 2014	
7D0E43B9	8032339B	2000 2002	
7D0E43B9	8074CAED	1988 2011	2007 2011	1987 2011	2012 2013	1993 2011	2013 2012	2013 2012	
82B817C0	806B976F	1990 1992	
82B817C0	2493BB28	1990 1992	
82B817C0	0F0FD404	1990 1992	
82B817C0	4AA87464	1990 1992	
118C550E	63852F5A	2006 2009	
118C550E	0904A156	2009 2011	
118C550E	118C550E	2006 2009	
787FD25B	7AA9F169	1990 1994	
787FD25B	80C3141D	1990 1994	
787FD25B	7D4D5FD2	1990 1994	
787FD25B	80CEBD3F	1994 1996	
787FD25B	787FD25B	1990 1994	
82DB8366	0FBD40F7	1986 1987	
82DB8366	7D472945	1986 1987	
786C8F8B	12868123	2014 2014	
786C8F8B	762578F4	2014 2014	
8547B6CA	DA9A55D7	2013 2015	
7A985135	818B9D85	2007 2013	
7A985135	776DC05D	2007 2008	
7A985135	1354E882	2007 2008	2007 2007	
75C3EDDD	75C3EDDD	1999 1999	1999 1999	1997 1999	1997 1999	
75C3EDDD	81306A4E	1999 2000	
75C3EDDD	16834B29	1999 2000	
84CE8720	010C7A2D	2011 2012	
84CE8720	7F568D40	2011 2012	
7E92B952	793C843A	2005 2008	
7E92B952	7DCB0310	2005 2008	
09757F5D	8573383B	2008 2010	
09757F5D	7E726751	2008 2010	
09757F5D	7C71D1B7	2008 2010	
7FC4E13A	737BF5D2	2011 2012	
7FC4E13A	75EEC1CE	2011 2012	
7FC4E13A	7321E834	2011 2012	
80D77153	75309207	1992 1996	
71F75CEB	7FB7B8E5	1997 1999	1997 1997	1997 1999	1997 1997	
71F75CEB	013BE62C	1997 1998	
71F75CEB	7FDA0FC0	1997 1999	1997 1997	1997 1999	
71F75CEB	8105DE2D	1997 2005	
7F76C55C	8035073D	2013 2015	
7F76C55C	7DF5EE6D	2013 2015	2013 2015	
286844A3	809004F2	2006 2007	
286844A3	0989E2F6	2006 2007	
83F5DE02	7E9B5C44	1987 1987	
7DE678A0	7DE678A0	2012 2013	2012 2014	2013 2015	
7DE678A0	74B2481D	2012 2013	2012 2014	2013 2015	
7DE678A0	581DE95E	2012 2013	2012 2014	2013 2015	
4AA87464	4380D141	1992 1998	
13A1E7B7	829684D9	2011 2015	
13A1E7B7	80372C2C	2012 2015	2008 2008	
13A1E7B7	7E7373A3	2012 2014	
8184D38C	7D22C22E	1998 2002	
13CDA437	7E02D727	1992 1993	
0904A156	7EEDF20C	2013 2014	
0904A156	7EEF793A	2013 2014	
0FFD5928	0FFD5928	2012 2012	
7F237DD1	843E9EC4	2012 2015	
7F237DD1	0C83F11A	2012 2015	
7B0BE3F1	85AFB140	2007 2010	
7B0BE3F1	7C5C2FF0	2007 2008	
7B0BE3F1	7D825CB6	2007 2010	
86309EA2	7EE45605	2002 2011	
86309EA2	838BA5D5	2002 2014	
76C9C51F	76C9C51F	2014 2015	2014 2014	
76C9C51F	7C0A79F8	2014 2015	2014 2014	
76C9C51F	63ACCC72	2014 2014	
76C9C51F	757C7FA8	2014 2015	
7E622C4F	7E622C4F	2006 2008	2005 2006	2005 2008	
7E622C4F	7BEF43DF	2006 2008	2005 2006	2005 2008	
7E0AA459	81742C88	2006 2013	
7E0AA459	750DDCF2	1998 2004	
7E0AA459	82C84692	1999 2000	1998 2000	
7E0AA459	764E2398	2006 2006	
7E0AA459	7EF70F80	1998 1999	
03DC2BE3	76D7B2E3	1986 2005	
03DC2BE3	7FB262BE	1998 2003	
03DC2BE3	80068EF3	1986 2005	
03DC2BE3	221E66BA	1998 2003	
77957C91	80BDBDD0	2006 2006	
77957C91	7F9BE2FA	2006 2006	
77957C91	809EB9CA	2006 2006	
77957C91	7F3C1FF0	2006 2006	
7DED6C2F	457A6101	2002 2002	
7DED6C2F	7F42F169	2002 2002	
75C4990E	7F74635A	2012 2015	
75C4990E	7DB79FC8	2012 2015	
8287C4AF	810B9059	1988 2013	
8287C4AF	7FD55D90	1988 2007	
4BDD17DE	7583673F	2006 2010	
4BDD17DE	4B2D00AA	2006 2010	
4BDD17DE	75309207	2006 2007	
4BDD17DE	7DA775AE	2006 2007	
7682BC83	84192CE9	2013 2014	
7682BC83	80445110	2013 2014	
7682BC83	7EDF1D46	2013 2014	
7682BC83	7FBBF220	2012 2015	
7DAB7ADE	7FA6D958	2007 2008	
7DAB7ADE	6C1EA3CA	2011 2015	
80816A81	85C024C1	2002 2006	
7C206CE9	03A8AF3F	2010 2014	
7C206CE9	8195CE00	2011 2015	
7E154DA8	76F5E8FD	2012 2014	
7E154DA8	7EC1B26A	2012 2015	
7EB3411C	8034D0D1	2012 2013	
7EB3411C	7EB3411C	2012 2013	
77C46236	76272A7C	1998 2007	
77C46236	7F7AF17D	1998 2007	
77C46236	82C84692	1998 2000	
77C46236	7ADCD859	1998 2004	
07278DFA	299A5523	1987 1988	
07278DFA	2831D42C	1987 1992	
07278DFA	0C5D5D5F	1987 1988	
77B9A337	7E8FCE84	1986 1987	
77B9A337	81357128	1986 1987	
77B9A337	7E644D4A	1986 1997	
15890786	7682BC83	2012 2014	
5C1B520B	5C1B520B	1995 1995	
7BB2F256	03712938	2005 2010	
7E6CB39D	7FB09D33	2013 2015	
7E6CB39D	811EF7FB	2013 2015	
7E6CB39D	863BE457	2013 2014	
7E6CB39D	7E5E4F30	2013 2015	
7D74F68F	77C15B36	2006 2013	
80DE24CC	815A7D70	2004 2007	2007 2008	
0224BEFA	0C60B20B	1998 2005	
7D0FCFE6	83B98A9C	2010 2014	
7DCFB731	8142E6E1	2004 2007	2004 2007	
7DCFB731	825CE734	2004 2007	
7DCFB731	10ADF5BF	2004 2007	2004 2007	
8047E2CD	7DD7BF52	2011 2014	
8047E2CD	7E052CD4	2011 2014	
8047E2CD	7E71BA23	2011 2014	
03328CAC	7F43CFFB	2002 2014	
7F2F9589	7F2C39F9	1987 2015	
7F5758C5	7E008C79	2013 2015	
54BC5876	728788AB	2003 2008	
0232C4F7	7E3C12DC	1999 2005	
0232C4F7	0232C4F7	1996 1998	
0232C4F7	803471FC	1999 2005	
0232C4F7	13BB8307	1999 2005	
17C35424	7C0A79F8	2011 2014	
28859074	823E2FBC	2006 2012	
28859074	85222852	2006 2012	
28859074	81D1ECCB	2006 2012	
815258D1	7D399FDD	2008 2011	
815258D1	0A78292C	2008 2011	2008 2013	
770B19DA	7D52AFAF	2006 2007	
770B19DA	8035606E	1990 1991	
770B19DA	7518DD89	2011 2014	
770B19DA	80A77364	2011 2014	
7DE42F7C	50BA9834	2012 2014	
7DE42F7C	7C9F0B30	2012 2014	
7DE42F7C	7E51FEB1	2012 2014	
7DE42F7C	7CC4AD31	2012 2015	
8518A68F	01A812AC	2007 2013	
8518A68F	7C122BC0	2007 2013	
818DE8EE	788C40E3	2006 2013	
7EA025CC	7E5EA054	2010 2013	
7EA025CC	7A6882E9	2008 2010	
7EA025CC	4B3ECC7F	2008 2010	
7EA025CC	80C139EB	2008 2010	
7EA025CC	7B6EEEAE	2010 2011	
04EF2067	80B375CA	2010 2015	
04EF2067	7D72F739	2010 2013	
81492F92	078A8EA9	2004 2005	
7F69A0BA	80417568	2013 2014	
7F69A0BA	7D18A514	2013 2014	
7F69A0BA	7CF354A4	2013 2014	
7F69A0BA	8028C0E5	2013 2014	
76209003	8028AB85	2010 2015	
76209003	7F4D1062	2010 2012	
795C0A97	80FE05D0	2011 2012	
756D31EF	79B9F2CF	2006 2008	
756D31EF	7AC27948	2006 2007	
2958B1FE	75C583FE	1991 1996	1991 1996	
2958B1FE	00AE1A29	1991 1996	1991 1996	
2833DFB5	7CCDE469	2004 2006	
2833DFB5	80E71F86	2004 2006	
7EFF4967	7A71572A	2000 2004	
7F46E5E6	77178ED9	2005 2015	
82D692FB	7EC8A561	2010 2015	
7F543237	85530683	2000 2002	
7F543237	8164DD03	2000 2002	
7D52AFAF	7D52AFAF	2000 2002	2007 2007	
7D52AFAF	8096CAD9	2007 2007	
7D52AFAF	818DE8EE	2005 2006	
7D52AFAF	7A3566FD	2000 2002	
8610E724	7BBC933B	1996 1998	
8610E724	7D182F8B	1996 1998	
8538C8B7	7D782A7B	2010 2014	
8538C8B7	7D2D8BF4	2008 2015	
8538C8B7	7F680B0B	1991 2012	
2A6BBD87	0232C4F7	1997 1998	
2A6BBD87	6C5B8284	1997 2000	1997 2001	
0B8EC736	7E470BA5	2012 2015	
0B8EC736	7D209B8F	2012 2013	
7AC7C77D	8036D8DC	2007 2012	
7AC7C77D	7AC7C77D	2007 2010	2008 2010	
7AC7C77D	7E7C6B67	2007 2010	
7AC7C77D	7FE65996	2007 2010	2007 2012	2008 2010	
7FA19D93	7F5E35D8	2013 2014	
7FA19D93	810FF4C8	2013 2014	
0C1D247B	0FFEB5E1	2001 2002	
0C1D247B	81692466	2012 2013	
0C1D247B	7FD5DB56	2012 2013	
793064CC	82935342	2006 2011	
793064CC	80BEF85E	2006 2011	
793064CC	1271852B	2006 2011	
81343035	7DF1CAFD	2013 2014	
81343035	7B7E1D59	2013 2014	
81343035	7E7F4D4D	2015 2015	2013 2014	
81343035	71EAEEE8	2013 2015	2014 2015	
81343035	81343035	2015 2015	2013 2014	2013 2015	2014 2015	
83A2B13D	7ED17B8D	2006 2008	
83A2B13D	7E4E895B	2006 2008	
83A2B13D	00C27C32	2006 2008	
7ED7464B	7740DFD9	2006 2012	
7ED7464B	0175B328	2005 2012	
7ED7464B	816B5CB8	2006 2014	
649C24E9	7CA8B74E	2005 2007	
84284C40	0232C4F7	1997 1998	
84284C40	6C5B8284	1997 2000	1997 2001	
7FFCEDF0	7E008C79	2013 2015	
7FFCEDF0	7B6EEEAE	2000 2002	2000 2002	
7FFCEDF0	7F0345E1	2000 2002	
7FFCEDF0	75C9DB90	2000 2009	
861EF92F	8195CE00	2010 2015	
861EF92F	7BBA4B01	2010 2015	
861EF92F	83F31E6C	2010 2013	
7D56FB43	7E66CEA7	2005 2007	
7D56FB43	72B8FAD0	2005 2014	
7D56FB43	81EBB799	2005 2014	
7D56FB43	8093C422	2005 2013	
7D56FB43	80DE24CC	2005 2006	
80923C25	800EDD1D	2010 2013	
78738748	78200A39	2001 2001	
78738748	0FB0613C	2001 2001	
78738748	7DA9E514	2001 2001	
7D071A55	14730EA1	1999 2002	
7D071A55	127F65B0	1999 2002	
7D071A55	8500E135	1999 2002	
836AB99E	82B0689C	2005 2007	
763EAA95	7FA7D3CB	2013 2013	
763EAA95	0EFE362B	2013 2013	
77A60B0B	82C84692	1999 2000	
77A60B0B	7D82D380	1999 2005	
77A60B0B	7CD038DD	1999 2005	
77A60B0B	74157DF7	1999 1999	
147E24FE	7E9C15FE	2000 2008	
147E24FE	7ECF9EF9	1998 2002	
147E24FE	7DB5143F	1998 2002	
147E24FE	751B8032	2000 2002	
7A4C662B	7BBECF90	2002 2005	
7A4C662B	7F409E8D	2002 2005	
76D36103	7A0A764C	1992 1994	
76D36103	8625C988	2012 2015	
76D36103	846DA748	2013 2014	
809CAD7D	7721133B	1994 2010	
809CAD7D	8553B1FE	1994 1997	
809CAD7D	2C1B7175	1994 1994	
809CAD7D	62976BB9	1994 1996	
809CAD7D	78351D45	1994 2015	
80FEB3C4	7ECD5706	1988 1994	
86360826	81BE1E7A	1999 2002	1999 2000	
86360826	76C08A4E	1999 2000	
86360826	7F1CB05B	1999 2002	
787872D6	0A43A1A6	2007 2013	
787872D6	7539706F	2007 2013	
787872D6	009E62EC	2007 2013	
1F349FBA	7AA9F169	2004 2008	
1F349FBA	80C7D559	2004 2009	
7DAFEB5D	7FE4D148	2010 2015	
7DAFEB5D	713654D8	2010 2014	
7DAFEB5D	75E32EA8	2010 2015	
7DAFEB5D	808D1DF4	2010 2014	
7DAFEB5D	7FBA6B7C	2010 2015	
2A1F42A9	7DA9E514	2001 2001	
2A1F42A9	78200A39	2001 2001	
2A1F42A9	0056D99D	2001 2001	
83E2390A	7FDD6210	2000 2002	
83E2390A	842BA32A	2000 2002	
7EBAC893	7615B7A4	2010 2013	
7EBAC893	7AD20B5D	2010 2013	
81BD3543	FF98A93A	2009 2010	
81BD3543	F218B378	2009 2010	
81723F7B	832DFEC9	2008 2011	
81723F7B	83CFEEC8	2008 2015	
81723F7B	76D36103	2008 2015	
81723F7B	7D3CA4C2	2008 2011	
81723F7B	7D52AFAF	2008 2011	
06AF1474	76E2DEDD	2014 2015	
06AF1474	78068393	2014 2015	
06AF1474	8094A17E	2014 2014	
80C0034C	073E1894	1997 2008	
80C0034C	23809EF1	1997 1998	
80C0034C	1084DEF6	1997 2008	
80C0034C	78068393	1997 2008	
8637B527	7F39294E	2008 2012	2008 2011	
8637B527	7EC97366	2006 2008	2006 2007	
8637B527	7D8FDF52	2006 2007	
7F1F715D	81628A9A	2005 2006	
7F1F715D	045027AB	2005 2005	
7D347A8B	7CBF51B3	1997 1998	
7D347A8B	28940EC8	1997 1998	
7DB6D666	84E6FEC9	2008 2014	
7EE0BB7B	7DB4B0AA	2012 2013	
79C012FE	713654D8	2010 2012	
79C012FE	17C35424	2010 2012	
79C012FE	753FC2EA	2010 2012	
79C012FE	7EBB8D56	2010 2012	
82AE9689	7F768AE1	1992 1996	
7EF97031	819104DC	2011 2015	
7EF97031	77783616	2011 2014	
7EF97031	7A2855D1	2011 2014	2011 2014	
7E9C9129	7D18A514	2013 2014	
7E81ACC2	802F8789	2006 2007	
7E81ACC2	7E8C1C4D	2006 2007	
7D446E70	7DA9E514	2001 2001	
7D446E70	0FB0613C	2001 2001	
7D446E70	0056D99D	2001 2001	
77538ADB	8088081E	1999 2011	
77538ADB	7D905763	1999 2011	
77538ADB	7AE96113	1999 2010	
719D7CFB	7E1701C0	1991 1994	
7B28F696	2ACFE21B	1982 1984	
7B28F696	7DCC6C5A	1990 1992	
7B28F696	7DBE521C	2006 2007	
7B28F696	79271447	1982 1984	
7DD34EF5	80856F8E	2014 2015	
7DD34EF5	855815E4	2014 2015	
7DD34EF5	7B39DC3B	2014 2015	
28444B67	7DBB8DD9	2007 2008	
28444B67	7B3C4A89	2007 2008	
28444B67	8225E54B	2007 2008	
28BB7B2F	7D7214C4	2002 2007	2012 2014	
28BB7B2F	0A4D58C2	2012 2014	
07D1F319	07D1F319	2012 2013	
07D1F319	1065C12F	2006 2007	
07D1F319	6A55356F	2012 2013	
8079CD6A	7D6AFFFA	2002 2005	2002 2006	
7CCDDDC4	77C5E3E9	2005 2010	2005 2014	
7CCDDDC4	0989E2F6	2005 2010	
7CCDDDC4	4C422EB0	2005 2014	
7CCDDDC4	7CCDDDC4	2005 2008	
8127B0D5	0C36410B	2008 2014	
8127B0D5	7550C5C8	2008 2014	
8127B0D5	490DCAD8	2008 2014	
7D2A8EE5	7E82BE51	2000 2002	
7D2A8EE5	7E26A1B8	2000 2006	
7D2A8EE5	105001E0	2000 2002	
77C9E27A	77A36700	2005 2008	
77C9E27A	5F0C4620	2005 2008	
77C9E27A	8498BE0B	2005 2006	
77C9E27A	64F30073	2005 2008	
70A86379	7E2B433D	2014 2015	
70A86379	C7FA9D43	2014 2015	
70A86379	5869B046	2014 2015	
7EB138ED	809199BA	2006 2007	
7ADCD859	85D9CE01	2004 2010	
7ADCD859	7D4D5FD2	1990 1994	
78C7B2CC	71EAEEE8	2013 2014	
7B9DC9AF	80F80A68	1997 2006	
7B9DC9AF	7C0825B9	1997 2006	
7B9DC9AF	8625C822	1997 2006	
846577BC	7ED72F7E	2014 2015	
846577BC	8625B5AB	2014 2015	
79C8E419	79C8E419	2013 2013	
7F2AAE68	77E6E761	2007 2008	
7F2AAE68	7EF70F80	2007 2012	2007 2011	
7E6972DE	84A37232	2002 2002	
7E6972DE	7A35C83B	2002 2002	
7FA58433	216E60E4	1992 1993	
0A94AEC6	7F1AEE08	2010 2012	2010 2013	
0A94AEC6	1B3DAD56	2010 2012	2010 2013	
7AC7BD33	8311BCCD	2015 2015	
7AC7BD33	7DFE0022	2015 2015	
7AC7BD33	6ED971B4	2015 2015	
7AC7BD33	7E84347E	2015 2015	
7AC7BD33	0F994D71	2015 2015	
801DF7BE	7554E140	1986 1991	
81358A46	7F4BAE7E	2012 2014	
81358A46	7D4EB76C	2012 2014	
75E67BA7	5D4E04E0	1986 1988	
277BF527	7FC58E16	1993 1994	
277BF527	7AD55B4F	1993 1994	
277BF527	7FE6D109	1993 1994	
7F2EE758	0AA6D7A7	2004 2010	
7F2EE758	293B9D0D	2004 2005	
7F2EE758	7E6E1724	2004 2010	
7FD55D90	EF28CF34	2013 2011	
7FD55D90	81149AB0	2007 2014	
7FD55D90	7F6A1CF0	2004 2006	
7FDFD138	81525928	1998 2002	
2878572E	7AF96802	2005 2012	2005 2010	
10E67DDC	82DD79AF	2014 2014	
10E67DDC	822A8813	2014 2014	
6A1825CF	7D7214C4	2002 2007	
7C517784	07336ABC	2008 2013	
7C517784	0F4DCB22	2008 2013	
7C517784	80A7D600	2008 2013	
7C517784	841820E2	2008 2012	
7C517784	13DCFDE3	2010 2011	
7C517784	7A2425E7	2008 2013	
85E26ACD	122A07A7	2012 2014	
85E26ACD	85BA148D	2012 2014	
8307196B	85D2DF20	1999 2004	
7FADD313	136A1478	2011 2013	
7FADD313	7FC4E13A	2011 2013	
17A64335	78ADD2E9	2005 2013	
17A64335	7EEDF20C	2005 2013	
17A64335	39007B00	2005 2013	
82A397CB	77D855C4	1998 1998	
82A397CB	82A397CB	1998 1998	
64F30073	7750F23B	2005 2008	2005 2006	
64F30073	64F30073	2005 2008	
64F30073	77C9E27A	2005 2008	
801FDDAB	7DA18335	2006 2013	
801FDDAB	82185B9A	2006 2008	
79762927	7E7C6B67	2006 2010	
79762927	7FE65996	2006 2010	
79762927	7C43BB6E	2006 2010	
7BF3E188	01EAE704	1994 2000	
70505BFC	83CFEEC8	2012 2015	
70505BFC	262087DD	2012 2015	
094C5278	6215F78D	2012 2013	
094C5278	77C0E97B	2012 2013	
094C5278	094C5278	2012 2013	2012 2013	
094C5278	0B8A3B9F	2012 2013	
827F8AD1	7F464C80	2014 2015	
827F8AD1	7DF5EE6D	2014 2015	
827F8AD1	7B803028	2014 2015	
827F8AD1	7DEECDDD	2014 2015	
8423E8FC	1AE43640	2013 2015	
8423E8FC	8195CE00	2013 2015	
7D2E434E	7F2B2AED	1999 1999	
7D2E434E	7EF05E9C	1999 2004	
7D2E434E	77E30E15	1999 1999	
7D2E434E	23809EF1	1999 2007	
8132AAE4	8071E156	2002 2014	
8132AAE4	7DA775AE	2002 2014	
8132AAE4	7FB15AFA	2002 2014	
7EEB6DE1	7BA407FD	2011 2011	
8623C1EA	7AA05EF3	1998 1999	
8623C1EA	8179B907	1986 1989	1998 1999	
7E38C541	81492F92	2002 2004	
0175B328	7EDF1D46	2012 2014	2012 2014	2010 2011	2010 2014	2005 2008	
0175B328	72AC5C1E	2005 2008	
0175B328	85AE7C8D	2013 2014	2010 2014	
7D9B91C4	7DA85E06	2007 2013	
7D9B91C4	7EA6048B	2007 2013	
85466A30	815C5199	2006 2011	
85466A30	8448003E	2006 2011	
85466A30	804000ED	2006 2011	
85466A30	7D6A4C6F	2006 2011	
822A8813	822A8813	2014 2014	
8078F3D1	7C97A5D1	1990 1992	
8078F3D1	81E5CA31	1990 1992	
7EA331C0	78088845	2003 2008	
7EA331C0	216E60E4	2003 2010	
7EA331C0	728788AB	2003 2008	
7BA06C96	7F8A8921	2013 2014	
7BA06C96	76D36103	2013 2014	
7BA06C96	8395600D	2013 2014	
7BA06C96	846DA748	2013 2014	
7EE6F96F	154172D7	2005 2007	
30487C8B	7FD9F3E3	2007 2008	
7321E834	7EF67BA3	2010 2014	2010 2014	
7321E834	EF28CF34	2004 2007	2007 2014	
7321E834	7FC917B7	2012 2013	2010 2011	2007 2011	
7321E834	8639FBEC	2012 2013	
0A78292C	7F532BF0	2011 2015	
0A78292C	78068393	2004 2013	
80619FF5	7F57BCC1	2014 2015	
80619FF5	86176B6C	2014 2015	
80619FF5	78605B4D	2014 2015	
156D4C81	156D4C81	2012 2014	
156D4C81	85BA148D	2012 2014	
7E83493D	11880E3B	1990 1996	
7E83493D	7E99FF1D	1990 1993	1990 1994	
7596AEC2	808006B9	2007 2010	
7596AEC2	8418D442	2008 2010	
843A1B46	7F7F9008	1992 1992	
735E0130	78200A39	2001 2001	2001 2001	
735E0130	0056D99D	2001 2001	2001 2001	
735E0130	7DA9E514	2001 2001	2001 2001	
80E1978D	7F824B8D	2010 2013	
7E8FE6DF	84033BB5	2011 2011	
7E8FE6DF	7EC79BF8	2011 2011	
4BFA0277	4BFA0277	1993 1994	
7D012EB7	8143BD45	1994 2004	
7D012EB7	7FE7E32D	1994 1996	
7D012EB7	7577F4DA	1984 1984	
7D012EB7	81357128	1984 1987	
817FDF52	793C843A	1982 2006	
817FDF52	76D2E8B7	1982 1986	
817FDF52	7F012943	1982 1986	
7E1181D9	81303778	2007 2008	
7E1181D9	7E82BE51	2007 2014	2007 2012	
7E1181D9	7682BC83	2007 2014	2007 2012	
81EE51E3	8005180E	2007 2011	
81EE51E3	7E696572	2007 2011	
81EE51E3	4A4246A7	2007 2010	
7E8033F7	7DC90600	1990 2014	
19045E8C	80BAD2A9	2008 2014	
19045E8C	14CCBD42	2008 2014	
